DateTime,Date,Close,Company
5/19/2021 15:00:00,5/19/2021,19.33,Ma'aden
5/20/2021 15:00:00,5/20/2021,19.10,Ma'aden
5/23/2021 15:00:00,5/23/2021,19.13,Ma'aden
5/24/2021 15:00:00,5/24/2021,18.80,Ma'aden
5/25/2021 15:00:00,5/25/2021,18.97,Ma'aden
5/26/2021 15:00:00,5/26/2021,19.00,Ma'aden
5/30/2021 15:00:00,5/30/2021,19.33,Ma'aden
5/31/2021 15:00:00,5/31/2021,19.67,Ma'aden
6/1/2021 15:00:00,6/1/2021,20.00,Ma'aden
6/2/2021 15:00:00,6/2/2021,20.00,Ma'aden
6/3/2021 15:00:00,6/3/2021,20.07,Ma'aden
6/6/2021 15:00:00,6/6/2021,20.03,Ma'aden
6/7/2021 15:00:00,6/7/2021,19.83,Ma'aden
6/8/2021 15:00:00,6/8/2021,19.67,Ma'aden
6/9/2021 15:00:00,6/9/2021,19.30,Ma'aden
6/10/2021 15:00:00,6/10/2021,19.03,Ma'aden
6/13/2021 15:00:00,6/13/2021,19.40,Ma'aden
6/14/2021 15:00:00,6/14/2021,19.43,Ma'aden
6/15/2021 15:00:00,6/15/2021,19.17,Ma'aden
6/16/2021 15:00:00,6/16/2021,19.27,Ma'aden
6/17/2021 15:00:00,6/17/2021,19.23,Ma'aden
6/20/2021 15:00:00,6/20/2021,18.83,Ma'aden
6/21/2021 15:00:00,6/21/2021,18.93,Ma'aden
6/22/2021 15:00:00,6/22/2021,18.83,Ma'aden
6/23/2021 15:00:00,6/23/2021,18.93,Ma'aden
6/24/2021 15:00:00,6/24/2021,18.93,Ma'aden
6/28/2021 15:00:00,6/28/2021,19.97,Ma'aden
6/29/2021 15:00:00,6/29/2021,20.77,Ma'aden
6/30/2021 15:00:00,6/30/2021,21.07,Ma'aden
7/1/2021 15:00:00,7/1/2021,21.33,Ma'aden
7/4/2021 15:00:00,7/4/2021,21.23,Ma'aden
7/5/2021 15:00:00,7/5/2021,21.43,Ma'aden
7/6/2021 15:00:00,7/6/2021,21.90,Ma'aden
7/7/2021 15:00:00,7/7/2021,21.90,Ma'aden
7/8/2021 15:00:00,7/8/2021,21.90,Ma'aden
7/11/2021 15:00:00,7/11/2021,21.37,Ma'aden
7/12/2021 15:00:00,7/12/2021,21.17,Ma'aden
7/13/2021 15:00:00,7/13/2021,21.50,Ma'aden
7/14/2021 15:00:00,7/14/2021,21.67,Ma'aden
7/15/2021 15:00:00,7/15/2021,21.40,Ma'aden
7/25/2021 15:00:00,7/25/2021,22.50,Ma'aden
7/26/2021 15:00:00,7/26/2021,22.83,Ma'aden
7/27/2021 15:00:00,7/27/2021,23.00,Ma'aden
7/28/2021 15:00:00,7/28/2021,22.87,Ma'aden
7/29/2021 15:00:00,7/29/2021,23.30,Ma'aden
8/1/2021 15:00:00,8/1/2021,23.03,Ma'aden
8/2/2021 15:00:00,8/2/2021,22.93,Ma'aden
8/3/2021 15:00:00,8/3/2021,23.27,Ma'aden
8/4/2021 15:00:00,8/4/2021,23.30,Ma'aden
8/5/2021 15:00:00,8/5/2021,22.70,Ma'aden
8/8/2021 15:00:00,8/8/2021,23.27,Ma'aden
8/9/2021 15:00:00,8/9/2021,23.73,Ma'aden
8/10/2021 15:00:00,8/10/2021,23.97,Ma'aden
8/11/2021 15:00:00,8/11/2021,24.80,Ma'aden
8/12/2021 15:00:00,8/12/2021,24.47,Ma'aden
8/15/2021 15:00:00,8/15/2021,24.80,Ma'aden
8/16/2021 15:00:00,8/16/2021,24.67,Ma'aden
8/17/2021 15:00:00,8/17/2021,24.67,Ma'aden
8/18/2021 15:00:00,8/18/2021,24.13,Ma'aden
8/19/2021 15:00:00,8/19/2021,23.27,Ma'aden
8/22/2021 15:00:00,8/22/2021,22.97,Ma'aden
8/23/2021 15:00:00,8/23/2021,22.33,Ma'aden
8/24/2021 15:00:00,8/24/2021,23.23,Ma'aden
8/25/2021 15:00:00,8/25/2021,23.33,Ma'aden
8/26/2021 15:00:00,8/26/2021,22.93,Ma'aden
8/29/2021 15:00:00,8/29/2021,23.33,Ma'aden
8/30/2021 15:00:00,8/30/2021,23.67,Ma'aden
8/31/2021 15:00:00,8/31/2021,24.27,Ma'aden
9/1/2021 15:00:00,9/1/2021,24.13,Ma'aden
9/2/2021 15:00:00,9/2/2021,24.37,Ma'aden
9/5/2021 15:00:00,9/5/2021,24.43,Ma'aden
9/6/2021 15:00:00,9/6/2021,24.47,Ma'aden
9/7/2021 15:00:00,9/7/2021,25.27,Ma'aden
9/8/2021 15:00:00,9/8/2021,26.00,Ma'aden
9/9/2021 15:00:00,9/9/2021,25.93,Ma'aden
9/12/2021 15:00:00,9/12/2021,26.30,Ma'aden
9/13/2021 15:00:00,9/13/2021,26.10,Ma'aden
9/14/2021 15:00:00,9/14/2021,26.03,Ma'aden
9/15/2021 15:00:00,9/15/2021,26.00,Ma'aden
9/16/2021 15:00:00,9/16/2021,26.33,Ma'aden
9/19/2021 15:00:00,9/19/2021,26.53,Ma'aden
9/20/2021 15:00:00,9/20/2021,26.53,Ma'aden
9/21/2021 15:00:00,9/21/2021,26.43,Ma'aden
9/22/2021 15:00:00,9/22/2021,26.00,Ma'aden
9/26/2021 15:00:00,9/26/2021,26.37,Ma'aden
9/27/2021 15:00:00,9/27/2021,26.67,Ma'aden
9/28/2021 15:00:00,9/28/2021,26.63,Ma'aden
9/29/2021 15:00:00,9/29/2021,27.50,Ma'aden
9/30/2021 15:00:00,9/30/2021,27.93,Ma'aden
10/3/2021 15:00:00,10/3/2021,28.50,Ma'aden
10/4/2021 15:00:00,10/4/2021,27.37,Ma'aden
10/5/2021 15:00:00,10/5/2021,27.57,Ma'aden
10/6/2021 15:00:00,10/6/2021,27.40,Ma'aden
10/7/2021 15:00:00,10/7/2021,27.47,Ma'aden
10/10/2021 15:00:00,10/10/2021,27.63,Ma'aden
10/12/2021 15:00:00,10/12/2021,28.20,Ma'aden
10/13/2021 15:00:00,10/13/2021,29.23,Ma'aden
10/14/2021 15:00:00,10/14/2021,29.60,Ma'aden
10/17/2021 15:00:00,10/17/2021,29.57,Ma'aden
10/18/2021 15:00:00,10/18/2021,29.53,Ma'aden
10/19/2021 15:00:00,10/19/2021,29.57,Ma'aden
10/20/2021 15:00:00,10/20/2021,29.53,Ma'aden
10/21/2021 15:00:00,10/21/2021,29.57,Ma'aden
10/24/2021 15:00:00,10/24/2021,28.97,Ma'aden
10/25/2021 15:00:00,10/25/2021,27.87,Ma'aden
10/26/2021 15:00:00,10/26/2021,28.10,Ma'aden
10/27/2021 15:00:00,10/27/2021,28.23,Ma'aden
10/28/2021 15:00:00,10/28/2021,27.20,Ma'aden
10/31/2021 15:00:00,10/31/2021,26.23,Ma'aden
11/1/2021 15:00:00,11/1/2021,26.87,Ma'aden
11/2/2021 15:00:00,11/2/2021,27.20,Ma'aden
11/3/2021 15:00:00,11/3/2021,26.63,Ma'aden
11/4/2021 15:00:00,11/4/2021,26.33,Ma'aden
11/7/2021 15:00:00,11/7/2021,25.80,Ma'aden
11/8/2021 15:00:00,11/8/2021,25.50,Ma'aden
11/9/2021 15:00:00,11/9/2021,26.33,Ma'aden
11/10/2021 15:00:00,11/10/2021,26.17,Ma'aden
11/11/2021 15:00:00,11/11/2021,25.70,Ma'aden
11/14/2021 15:00:00,11/14/2021,26.13,Ma'aden
11/15/2021 15:00:00,11/15/2021,26.50,Ma'aden
11/16/2021 15:00:00,11/16/2021,26.60,Ma'aden
11/17/2021 15:00:00,11/17/2021,26.40,Ma'aden
11/21/2021 15:00:00,11/21/2021,25.53,Ma'aden
11/22/2021 15:00:00,11/22/2021,24.70,Ma'aden
11/23/2021 15:00:00,11/23/2021,25.80,Ma'aden
11/24/2021 15:00:00,11/24/2021,25.93,Ma'aden
11/25/2021 15:00:00,11/25/2021,25.00,Ma'aden
11/28/2021 15:00:00,11/28/2021,23.73,Ma'aden
11/29/2021 15:00:00,11/29/2021,23.73,Ma'aden
11/30/2021 15:00:00,11/30/2021,23.83,Ma'aden
12/1/2021 15:00:00,12/1/2021,23.93,Ma'aden
12/2/2021 15:00:00,12/2/2021,24.50,Ma'aden
12/5/2021 15:00:00,12/5/2021,24.87,Ma'aden
12/6/2021 15:00:00,12/6/2021,24.10,Ma'aden
12/7/2021 15:00:00,12/7/2021,24.03,Ma'aden
12/8/2021 15:00:00,12/8/2021,24.00,Ma'aden
12/9/2021 15:00:00,12/9/2021,23.50,Ma'aden
12/12/2021 15:00:00,12/12/2021,24.10,Ma'aden
12/13/2021 15:00:00,12/13/2021,24.47,Ma'aden
12/14/2021 15:00:00,12/14/2021,24.53,Ma'aden
12/15/2021 15:00:00,12/15/2021,25.33,Ma'aden
12/16/2021 15:00:00,12/16/2021,25.57,Ma'aden
12/19/2021 15:00:00,12/19/2021,25.27,Ma'aden
12/20/2021 15:00:00,12/20/2021,25.30,Ma'aden
12/21/2021 15:00:00,12/21/2021,25.73,Ma'aden
12/22/2021 15:00:00,12/22/2021,25.33,Ma'aden
12/23/2021 15:00:00,12/23/2021,25.30,Ma'aden
12/26/2021 15:00:00,12/26/2021,25.53,Ma'aden
12/27/2021 15:00:00,12/27/2021,25.67,Ma'aden
12/28/2021 15:00:00,12/28/2021,26.27,Ma'aden
12/29/2021 15:00:00,12/29/2021,25.90,Ma'aden
12/30/2021 15:00:00,12/30/2021,26.17,Ma'aden
1/2/2022 15:00:00,1/2/2022,26.27,Ma'aden
1/3/2022 15:00:00,1/3/2022,26.13,Ma'aden
1/4/2022 15:00:00,1/4/2022,26.33,Ma'aden
1/5/2022 15:00:00,1/5/2022,26.37,Ma'aden
1/6/2022 15:00:00,1/6/2022,26.70,Ma'aden
1/9/2022 15:00:00,1/9/2022,27.33,Ma'aden
1/10/2022 15:00:00,1/10/2022,28.30,Ma'aden
1/11/2022 15:00:00,1/11/2022,28.63,Ma'aden
1/12/2022 15:00:00,1/12/2022,29.40,Ma'aden
1/13/2022 15:00:00,1/13/2022,29.83,Ma'aden
1/16/2022 15:00:00,1/16/2022,30.83,Ma'aden
1/17/2022 15:00:00,1/17/2022,30.33,Ma'aden
1/18/2022 15:00:00,1/18/2022,29.53,Ma'aden
1/19/2022 15:00:00,1/19/2022,30.73,Ma'aden
1/20/2022 15:00:00,1/20/2022,31.23,Ma'aden
1/23/2022 15:00:00,1/23/2022,30.37,Ma'aden
1/24/2022 15:00:00,1/24/2022,30.30,Ma'aden
1/25/2022 15:00:00,1/25/2022,30.33,Ma'aden
1/30/2022 15:00:00,1/30/2022,30.67,Ma'aden
1/31/2022 15:00:00,1/31/2022,30.63,Ma'aden
2/1/2022 15:00:00,2/1/2022,30.70,Ma'aden
2/2/2022 15:00:00,2/2/2022,30.87,Ma'aden
2/3/2022 15:00:00,2/3/2022,30.67,Ma'aden
2/6/2022 15:00:00,2/6/2022,31.03,Ma'aden
2/7/2022 15:00:00,2/7/2022,31.23,Ma'aden
2/8/2022 15:00:00,2/8/2022,30.97,Ma'aden
2/9/2022 15:00:00,2/9/2022,31.33,Ma'aden
2/10/2022 15:00:00,2/10/2022,31.33,Ma'aden
2/13/2022 15:00:00,2/13/2022,30.83,Ma'aden
2/14/2022 15:00:00,2/14/2022,31.17,Ma'aden
2/15/2022 15:00:00,2/15/2022,31.13,Ma'aden
2/16/2022 15:00:00,2/16/2022,31.90,Ma'aden
2/17/2022 15:00:00,2/17/2022,33.00,Ma'aden
2/20/2022 15:00:00,2/20/2022,31.97,Ma'aden
2/21/2022 15:00:00,2/21/2022,32.70,Ma'aden
2/23/2022 15:00:00,2/23/2022,32.60,Ma'aden
2/24/2022 15:00:00,2/24/2022,33.23,Ma'aden
2/27/2022 15:00:00,2/27/2022,34.80,Ma'aden
2/28/2022 15:00:00,2/28/2022,35.60,Ma'aden
3/1/2022 15:00:00,3/1/2022,35.93,Ma'aden
3/2/2022 15:00:00,3/2/2022,37.13,Ma'aden
3/3/2022 15:00:00,3/3/2022,39.60,Ma'aden
3/6/2022 15:00:00,3/6/2022,40.73,Ma'aden
3/7/2022 15:00:00,3/7/2022,43.33,Ma'aden
3/8/2022 15:00:00,3/8/2022,42.67,Ma'aden
3/9/2022 15:00:00,3/9/2022,41.33,Ma'aden
3/10/2022 15:00:00,3/10/2022,40.60,Ma'aden
3/13/2022 15:00:00,3/13/2022,40.87,Ma'aden
3/14/2022 15:00:00,3/14/2022,39.73,Ma'aden
3/15/2022 15:00:00,3/15/2022,37.00,Ma'aden
3/16/2022 15:00:00,3/16/2022,40.67,Ma'aden
3/17/2022 15:00:00,3/17/2022,41.20,Ma'aden
3/20/2022 15:00:00,3/20/2022,43.20,Ma'aden
3/21/2022 15:00:00,3/21/2022,42.33,Ma'aden
3/22/2022 15:00:00,3/22/2022,43.80,Ma'aden
3/23/2022 15:00:00,3/23/2022,44.60,Ma'aden
3/24/2022 15:00:00,3/24/2022,44.60,Ma'aden
3/27/2022 15:00:00,3/27/2022,44.60,Ma'aden
3/28/2022 15:00:00,3/28/2022,44.47,Ma'aden
3/29/2022 15:00:00,3/29/2022,45.27,Ma'aden
3/30/2022 15:00:00,3/30/2022,44.60,Ma'aden
3/31/2022 15:00:00,3/31/2022,44.67,Ma'aden
4/3/2022 15:00:00,4/3/2022,44.93,Ma'aden
4/5/2022 15:00:00,4/5/2022,49.07,Ma'aden
4/6/2022 15:00:00,4/6/2022,47.73,Ma'aden
4/7/2022 15:00:00,4/7/2022,49.07,Ma'aden
4/10/2022 15:00:00,4/10/2022,49.20,Ma'aden
4/11/2022 15:00:00,4/11/2022,49.53,Ma'aden
4/12/2022 15:00:00,4/12/2022,49.33,Ma'aden
4/13/2022 15:00:00,4/13/2022,46.67,Ma'aden
4/14/2022 15:00:00,4/14/2022,46.93,Ma'aden
4/17/2022 15:00:00,4/17/2022,46.20,Ma'aden
4/18/2022 15:00:00,4/18/2022,46.33,Ma'aden
4/19/2022 15:00:00,4/19/2022,45.40,Ma'aden
4/20/2022 15:00:00,4/20/2022,47.33,Ma'aden
4/21/2022 15:00:00,4/21/2022,45.67,Ma'aden
4/24/2022 15:00:00,4/24/2022,44.00,Ma'aden
4/25/2022 15:00:00,4/25/2022,44.00,Ma'aden
4/26/2022 15:00:00,4/26/2022,45.00,Ma'aden
4/27/2022 15:00:00,4/27/2022,46.00,Ma'aden
4/28/2022 15:00:00,4/28/2022,46.00,Ma'aden
5/8/2022 15:00:00,5/8/2022,45.00,Ma'aden
5/9/2022 15:00:00,5/9/2022,44.07,Ma'aden
5/10/2022 15:00:00,5/10/2022,41.40,Ma'aden
5/11/2022 15:00:00,5/11/2022,41.33,Ma'aden
5/12/2022 15:00:00,5/12/2022,39.40,Ma'aden
5/15/2022 15:00:00,5/15/2022,41.27,Ma'aden
5/16/2022 15:00:00,5/16/2022,40.33,Ma'aden
5/17/2022 15:00:00,5/17/2022,39.67,Ma'aden
5/18/2022 15:00:00,5/18/2022,39.00,Ma'aden
5/19/2022 15:00:00,5/19/2022,37.33,Ma'aden
5/22/2022 15:00:00,5/22/2022,37.53,Ma'aden
5/23/2022 15:00:00,5/23/2022,37.67,Ma'aden
5/24/2022 15:00:00,5/24/2022,39.13,Ma'aden
5/25/2022 15:00:00,5/25/2022,41.20,Ma'aden
5/26/2022 15:00:00,5/26/2022,41.00,Ma'aden
5/29/2022 15:00:00,5/29/2022,40.67,Ma'aden
5/30/2022 15:00:00,5/30/2022,40.07,Ma'aden
5/31/2022 15:00:00,5/31/2022,43.40,Ma'aden
6/1/2022 15:00:00,6/1/2022,41.27,Ma'aden
6/2/2022 15:00:00,6/2/2022,39.33,Ma'aden
6/5/2022 15:00:00,6/5/2022,41.00,Ma'aden
6/6/2022 15:00:00,6/6/2022,42.07,Ma'aden
6/7/2022 15:00:00,6/7/2022,40.87,Ma'aden
6/8/2022 15:00:00,6/8/2022,40.73,Ma'aden
6/9/2022 15:00:00,6/9/2022,40.67,Ma'aden
6/12/2022 15:00:00,6/12/2022,38.87,Ma'aden
6/13/2022 15:00:00,6/13/2022,37.33,Ma'aden
6/14/2022 15:00:00,6/14/2022,38.67,Ma'aden
6/15/2022 15:00:00,6/15/2022,38.40,Ma'aden
6/16/2022 15:00:00,6/16/2022,36.80,Ma'aden
6/19/2022 15:00:00,6/19/2022,34.87,Ma'aden
6/20/2022 15:00:00,6/20/2022,35.53,Ma'aden
6/21/2022 15:00:00,6/21/2022,36.67,Ma'aden
6/22/2022 15:00:00,6/22/2022,34.00,Ma'aden
6/23/2022 15:00:00,6/23/2022,33.33,Ma'aden
6/26/2022 15:00:00,6/26/2022,34.27,Ma'aden
6/27/2022 15:00:00,6/27/2022,33.67,Ma'aden
6/28/2022 15:00:00,6/28/2022,34.47,Ma'aden
6/29/2022 15:00:00,6/29/2022,34.27,Ma'aden
6/30/2022 15:00:00,6/30/2022,33.23,Ma'aden
7/3/2022 15:00:00,7/3/2022,33.23,Ma'aden
7/4/2022 15:00:00,7/4/2022,33.00,Ma'aden
7/5/2022 15:00:00,7/5/2022,33.13,Ma'aden
7/6/2022 15:00:00,7/6/2022,32.47,Ma'aden
7/13/2022 15:00:00,7/13/2022,31.00,Ma'aden
7/14/2022 15:00:00,7/14/2022,30.37,Ma'aden
7/17/2022 15:00:00,7/17/2022,30.73,Ma'aden
7/18/2022 15:00:00,7/18/2022,33.80,Ma'aden
7/19/2022 15:00:00,7/19/2022,37.00,Ma'aden
7/20/2022 15:00:00,7/20/2022,36.73,Ma'aden
7/21/2022 15:00:00,7/21/2022,37.60,Ma'aden
7/24/2022 15:00:00,7/24/2022,37.40,Ma'aden
7/25/2022 15:00:00,7/25/2022,36.93,Ma'aden
7/26/2022 15:00:00,7/26/2022,37.13,Ma'aden
7/27/2022 15:00:00,7/27/2022,37.67,Ma'aden
7/28/2022 15:00:00,7/28/2022,37.47,Ma'aden
7/31/2022 15:00:00,7/31/2022,37.47,Ma'aden
8/1/2022 15:00:00,8/1/2022,37.93,Ma'aden
8/2/2022 15:00:00,8/2/2022,40.00,Ma'aden
8/3/2022 15:00:00,8/3/2022,39.80,Ma'aden
8/4/2022 15:00:00,8/4/2022,39.80,Ma'aden
8/7/2022 15:00:00,8/7/2022,40.20,Ma'aden
8/8/2022 15:00:00,8/8/2022,40.87,Ma'aden
8/9/2022 15:00:00,8/9/2022,42.33,Ma'aden
8/10/2022 15:00:00,8/10/2022,42.80,Ma'aden
8/11/2022 15:00:00,8/11/2022,47.07,Ma'aden
8/14/2022 15:00:00,8/14/2022,46.27,Ma'aden
8/15/2022 15:00:00,8/15/2022,49.93,Ma'aden
8/16/2022 15:00:00,8/16/2022,49.20,Ma'aden
8/17/2022 15:00:00,8/17/2022,47.93,Ma'aden
8/18/2022 15:00:00,8/18/2022,48.47,Ma'aden
8/21/2022 15:00:00,8/21/2022,47.27,Ma'aden
8/22/2022 15:00:00,8/22/2022,48.00,Ma'aden
8/23/2022 15:00:00,8/23/2022,46.80,Ma'aden
8/24/2022 15:00:00,8/24/2022,47.27,Ma'aden
8/25/2022 15:00:00,8/25/2022,49.13,Ma'aden
8/28/2022 15:00:00,8/28/2022,52.00,Ma'aden
8/29/2022 15:00:00,8/29/2022,52.00,Ma'aden
8/30/2022 15:00:00,8/30/2022,50.47,Ma'aden
8/31/2022 15:00:00,8/31/2022,49.67,Ma'aden
9/1/2022 15:00:00,9/1/2022,49.00,Ma'aden
9/4/2022 15:00:00,9/4/2022,49.80,Ma'aden
9/5/2022 15:00:00,9/5/2022,49.80,Ma'aden
9/6/2022 15:00:00,9/6/2022,48.40,Ma'aden
9/7/2022 15:00:00,9/7/2022,47.13,Ma'aden
9/8/2022 15:00:00,9/8/2022,46.13,Ma'aden
9/11/2022 15:00:00,9/11/2022,46.87,Ma'aden
9/12/2022 15:00:00,9/12/2022,47.87,Ma'aden
9/13/2022 15:00:00,9/13/2022,46.07,Ma'aden
9/14/2022 15:00:00,9/14/2022,44.67,Ma'aden
9/15/2022 15:00:00,9/15/2022,43.67,Ma'aden
9/18/2022 15:00:00,9/18/2022,41.80,Ma'aden
9/19/2022 15:00:00,9/19/2022,43.07,Ma'aden
9/20/2022 15:00:00,9/20/2022,42.20,Ma'aden
9/21/2022 15:00:00,9/21/2022,42.87,Ma'aden
9/25/2022 15:00:00,9/25/2022,42.47,Ma'aden
9/26/2022 15:00:00,9/26/2022,41.60,Ma'aden
9/27/2022 15:00:00,9/27/2022,42.67,Ma'aden
9/28/2022 15:00:00,9/28/2022,44.87,Ma'aden
9/29/2022 15:00:00,9/29/2022,46.40,Ma'aden
10/2/2022 15:00:00,10/2/2022,46.07,Ma'aden
10/3/2022 15:00:00,10/3/2022,47.00,Ma'aden
10/5/2022 15:00:00,10/5/2022,48.40,Ma'aden
10/6/2022 15:00:00,10/6/2022,48.13,Ma'aden
10/9/2022 15:00:00,10/9/2022,46.53,Ma'aden
10/10/2022 15:00:00,10/10/2022,48.00,Ma'aden
10/11/2022 15:00:00,10/11/2022,47.67,Ma'aden
10/12/2022 15:00:00,10/12/2022,48.53,Ma'aden
10/13/2022 15:00:00,10/13/2022,48.40,Ma'aden
10/16/2022 15:00:00,10/16/2022,48.53,Ma'aden
10/17/2022 15:00:00,10/17/2022,49.67,Ma'aden
10/18/2022 15:00:00,10/18/2022,51.87,Ma'aden
10/19/2022 15:00:00,10/19/2022,50.53,Ma'aden
10/20/2022 15:00:00,10/20/2022,51.73,Ma'aden
10/23/2022 15:00:00,10/23/2022,53.00,Ma'aden
10/24/2022 15:00:00,10/24/2022,54.67,Ma'aden
10/25/2022 15:00:00,10/25/2022,54.60,Ma'aden
10/26/2022 15:00:00,10/26/2022,54.20,Ma'aden
10/27/2022 15:00:00,10/27/2022,55.13,Ma'aden
10/30/2022 15:00:00,10/30/2022,56.93,Ma'aden
10/31/2022 15:00:00,10/31/2022,55.80,Ma'aden
11/1/2022 15:00:00,11/1/2022,50.27,Ma'aden
11/2/2022 15:00:00,11/2/2022,49.33,Ma'aden
11/3/2022 15:00:00,11/3/2022,48.27,Ma'aden
11/6/2022 15:00:00,11/6/2022,49.00,Ma'aden
11/7/2022 15:00:00,11/7/2022,49.40,Ma'aden
11/8/2022 15:00:00,11/8/2022,48.80,Ma'aden
11/9/2022 15:00:00,11/9/2022,48.67,Ma'aden
11/10/2022 15:00:00,11/10/2022,47.60,Ma'aden
11/13/2022 15:00:00,11/13/2022,46.80,Ma'aden
11/14/2022 15:00:00,11/14/2022,45.93,Ma'aden
11/15/2022 15:00:00,11/15/2022,44.20,Ma'aden
11/16/2022 15:00:00,11/16/2022,46.00,Ma'aden
11/17/2022 15:00:00,11/17/2022,45.80,Ma'aden
11/20/2022 15:00:00,11/20/2022,44.60,Ma'aden
11/21/2022 15:00:00,11/21/2022,43.80,Ma'aden
11/22/2022 15:00:00,11/22/2022,43.73,Ma'aden
11/24/2022 15:00:00,11/24/2022,43.27,Ma'aden
11/27/2022 15:00:00,11/27/2022,42.33,Ma'aden
11/28/2022 15:00:00,11/28/2022,42.20,Ma'aden
11/29/2022 15:00:00,11/29/2022,43.27,Ma'aden
11/30/2022 15:00:00,11/30/2022,45.73,Ma'aden
12/1/2022 15:00:00,12/1/2022,46.53,Ma'aden
12/4/2022 15:00:00,12/4/2022,45.20,Ma'aden
12/5/2022 15:00:00,12/5/2022,44.87,Ma'aden
12/6/2022 15:00:00,12/6/2022,46.20,Ma'aden
12/7/2022 15:00:00,12/7/2022,44.20,Ma'aden
12/8/2022 15:00:00,12/8/2022,45.73,Ma'aden
12/11/2022 15:00:00,12/11/2022,45.67,Ma'aden
12/12/2022 15:00:00,12/12/2022,45.93,Ma'aden
12/13/2022 15:00:00,12/13/2022,44.67,Ma'aden
12/14/2022 15:00:00,12/14/2022,44.47,Ma'aden
12/15/2022 15:00:00,12/15/2022,43.40,Ma'aden
12/18/2022 15:00:00,12/18/2022,43.53,Ma'aden
12/19/2022 15:00:00,12/19/2022,42.13,Ma'aden
12/20/2022 15:00:00,12/20/2022,42.80,Ma'aden
12/21/2022 15:00:00,12/21/2022,42.73,Ma'aden
12/22/2022 15:00:00,12/22/2022,42.20,Ma'aden
12/25/2022 15:00:00,12/25/2022,42.00,Ma'aden
12/26/2022 15:00:00,12/26/2022,41.13,Ma'aden
12/27/2022 15:00:00,12/27/2022,41.60,Ma'aden
12/28/2022 15:00:00,12/28/2022,42.47,Ma'aden
12/29/2022 15:00:00,12/29/2022,43.13,Ma'aden
1/1/2023 15:00:00,1/1/2023,44.40,Ma'aden
1/2/2023 15:00:00,1/2/2023,44.80,Ma'aden
1/4/2023 15:00:00,1/4/2023,45.87,Ma'aden
1/5/2023 15:00:00,1/5/2023,46.20,Ma'aden
1/8/2023 15:00:00,1/8/2023,47.20,Ma'aden
1/9/2023 15:00:00,1/9/2023,49.33,Ma'aden
1/10/2023 15:00:00,1/10/2023,48.87,Ma'aden
1/11/2023 15:00:00,1/11/2023,50.53,Ma'aden
1/12/2023 15:00:00,1/12/2023,50.67,Ma'aden
1/15/2023 15:00:00,1/15/2023,50.07,Ma'aden
1/16/2023 15:00:00,1/16/2023,48.87,Ma'aden
1/17/2023 15:00:00,1/17/2023,49.60,Ma'aden
1/18/2023 15:00:00,1/18/2023,49.60,Ma'aden
1/19/2023 15:00:00,1/19/2023,49.87,Ma'aden
1/22/2023 15:00:00,1/22/2023,50.13,Ma'aden
1/23/2023 15:00:00,1/23/2023,50.00,Ma'aden
1/24/2023 15:00:00,1/24/2023,49.47,Ma'aden
1/25/2023 15:00:00,1/25/2023,49.07,Ma'aden
1/26/2023 15:00:00,1/26/2023,49.73,Ma'aden
1/29/2023 15:00:00,1/29/2023,49.40,Ma'aden
1/30/2023 15:00:00,1/30/2023,49.40,Ma'aden
1/31/2023 15:00:00,1/31/2023,49.13,Ma'aden
2/1/2023 15:00:00,2/1/2023,49.27,Ma'aden
2/2/2023 15:00:00,2/2/2023,49.00,Ma'aden
2/5/2023 15:00:00,2/5/2023,47.87,Ma'aden
2/6/2023 15:00:00,2/6/2023,48.00,Ma'aden
2/7/2023 15:00:00,2/7/2023,47.33,Ma'aden
2/8/2023 15:00:00,2/8/2023,47.00,Ma'aden
2/9/2023 15:00:00,2/9/2023,46.33,Ma'aden
2/12/2023 15:00:00,2/12/2023,46.87,Ma'aden
2/13/2023 15:00:00,2/13/2023,46.67,Ma'aden
2/14/2023 15:00:00,2/14/2023,46.47,Ma'aden
2/15/2023 15:00:00,2/15/2023,46.47,Ma'aden
2/16/2023 15:00:00,2/16/2023,45.33,Ma'aden
2/19/2023 15:00:00,2/19/2023,45.73,Ma'aden
2/20/2023 15:00:00,2/20/2023,44.20,Ma'aden
2/21/2023 15:00:00,2/21/2023,44.00,Ma'aden
2/23/2023 15:00:00,2/23/2023,43.53,Ma'aden
2/26/2023 15:00:00,2/26/2023,43.33,Ma'aden
2/27/2023 15:00:00,2/27/2023,41.67,Ma'aden
2/28/2023 15:00:00,2/28/2023,42.40,Ma'aden
3/1/2023 15:00:00,3/1/2023,42.60,Ma'aden
3/2/2023 15:00:00,3/2/2023,42.07,Ma'aden
3/5/2023 15:00:00,3/5/2023,42.87,Ma'aden
3/7/2023 15:00:00,3/7/2023,43.27,Ma'aden
3/8/2023 15:00:00,3/8/2023,43.20,Ma'aden
3/9/2023 15:00:00,3/9/2023,42.87,Ma'aden
3/12/2023 15:00:00,3/12/2023,42.60,Ma'aden
3/13/2023 15:00:00,3/13/2023,42.40,Ma'aden
3/14/2023 15:00:00,3/14/2023,42.40,Ma'aden
3/15/2023 15:00:00,3/15/2023,40.33,Ma'aden
3/16/2023 15:00:00,3/16/2023,40.27,Ma'aden
3/20/2023 15:00:00,3/20/2023,41.60,Ma'aden
3/21/2023 15:00:00,3/21/2023,41.73,Ma'aden
3/22/2023 15:00:00,3/22/2023,42.00,Ma'aden
